id_notificationlogs,capstone_employee_id_notificationlogs,capstone_name_notificationlogs,capstone_email_notificationlogs,View_time
d73040fa-bb1d-4a62-918e-ac7db699f5f8,063958,Sierra Robinson,sierra.robinson@abcsupply_capstone.com,2023-07-14 13:09:13
19515f48-cd47-4a74-953f-992165ad683a,002401,Philip Stone,philip.stone@abcsupply_capstone.com,2023-07-14 13:14:14
b5c65e6c-e67b-4bf5-ae98-63f6514f5272,055493,Dale Snyder,dale.snyder@abcsupply_capstone.com,2023-07-14 13:26:57
7005e832-3694-46b9-835b-86d5f3f95236,029750,Patricia Bennett,patricia.bennett@abcsupply_capstone.com,2023-07-14 13:29:01
8edc756e-bab3-4d45-b781-00140cbc995c,020727,Kevin Jordan,kevin.jordan@abcsupply_capstone.com,2023-07-14 13:30:38
0d5689f2-de4c-41f7-8975-9debe3db204e,023373,Teresa Phillips,teresa.phillips@abcsupply_capstone.com,2023-07-14 13:32:12
bb126f04-bb2d-40b3-82e5-65fc041865f2,021691,Erin Sawyer,erin.sawyer@abcsupply_capstone.com,2023-07-14 13:37:01
eec849d9-f7be-4cf2-ab34-b59cdbf5c85a,023860,Jennifer Cooper,jennifer.cooper@abcsupply_capstone.com,2023-07-14 13:51:38
ccca0a5d-8fe5-4eb1-ae61-c2eec8cebd40,026193,James Brock,james.brock@abcsupply_capstone.com,2023-07-14 13:52:51
c02204f7-51a0-4c3c-82f4-2fa7678d26db,077894,James Owens,james.owens@abcsupply_capstone.com,2023-07-14 13:55:54
044a089c-702d-4848-8c79-14cd7598c82f,023706,Cynthia Crawford,cynthia.crawford@abcsupply_capstone.com,2023-07-14 14:00:30
27a83610-edd3-45d3-8e0d-3397a23ba519,063482,Michelle Garrison,michelle.garrison@abcsupply_capstone.com,2023-07-14 14:04:25
d7d3886a-e231-4a2f-ba0d-22f11b65c78a,077874,Robert Clark,robert.clark@abcsupply_capstone.com,2023-07-14 14:04:56
b870a450-7d19-4ad6-bce7-3c8002b04aa9,020877,Peter Alvarez,peter.alvarez@abcsupply_capstone.com,2023-07-14 14:05:16
fc4e0adc-4e53-454e-9982-643eb249c4ac,062542,Robert Combs,robert.combs@abcsupply_capstone.com,2023-07-14 14:09:10
d5dd1b8a-10a8-46f6-b510-04fca07eb7a2,078353,Alexandra Schultz,alexandra.schultz@abcsupply_capstone.com,2023-07-14 14:18:54
ffbb9d4b-7a16-4446-a62d-89085a65b1ed,003608,Dylan Meyer,dylan.meyer@abcsupply_capstone.com,2023-07-14 14:21:53
3e124bd4-bbe2-4672-8dd3-c2d7fb9b3ec1,018215,Jonathan Henry,jonathan.henry@abcsupply_capstone.com,2023-07-14 14:24:42
b33012dc-c4d2-42b7-89a0-a4f277bc7151,070552,Eric Aguilar,eric.aguilar@abcsupply_capstone.com,2023-07-14 14:30:01
2c540969-d9b9-49c8-b06b-41df5554aa9a,071571,Jeffrey Johnson,jeffrey.johnson@abcsupply_capstone.com,2023-07-14 14:32:02
6f422e96-38d1-466a-b845-f13acc443401,033002,Mathew Fox,mathew.fox@abcsupply_capstone.com,2023-07-14 14:45:56
96a66b84-67cb-4298-bd7b-0a533f468cac,031609,Ronald Rodriguez,ronald.rodriguez@abcsupply_capstone.com,2023-07-14 14:53:34
f973c339-5096-45bd-a2e8-ab4fcbc5fc52,069024,Gregory Poole,gregory.poole@abcsupply_capstone.com,2023-07-14 14:55:05
1f2274ad-0124-4f21-8f1b-c49bbbe82540,032809,Brian Mueller,brian.mueller@abcsupply_capstone.com,2023-07-14 15:29:12
58e4f7a9-a680-48b0-858d-f46d3e4d30fa,027308,Annette Osborne,annette.osborne@abcsupply_capstone.com,2023-07-14 15:43:09
acf8c33b-fe53-4975-93ee-7f551e8ef89b,071521,Nicholas Vargas,nicholas.vargas@abcsupply_capstone.com,2023-07-14 16:20:57
498682f3-7e00-425a-b22d-4534e3abe72b,025801,Dawn Osborne MD,dawn.osborne.md@abcsupply_capstone.com,2023-07-14 16:56:44
a0738176-ab6b-439d-a19f-d92d9e366e23,055546,Melissa Rogers,melissa.rogers@abcsupply_capstone.com,2023-07-14 17:00:23
99058ffa-66d2-451a-b3e3-6709938c5c19,028952,Paul Duncan,paul.duncan@abcsupply_capstone.com,2023-07-14 17:03:41
a4ce1584-f52c-4f92-b446-eccada0b7f1b,018002,Aaron Wade,aaron.wade@abcsupply_capstone.com,2023-07-14 17:08:47
a80311a7-cf8b-4b3e-b9df-ce981d21c538,018002,Aaron Wade,aaron.wade@abcsupply_capstone.com,2023-07-14 17:09:07
c36db8c1-d692-48ea-8a2e-c200c3699d54,062517,Christopher Randall,christopher.randall@abcsupply_capstone.com,2023-07-14 17:09:28
bc0f7ff3-b779-46af-8352-92b2804e7896,003230,Michael Barnes,michael.barnes@abcsupply_capstone.com,2023-07-14 17:10:04
333a389d-4692-4327-930a-b0d938d667e5,005234,Megan Montgomery,megan.montgomery@abcsupply_capstone.com,2023-07-14 17:11:00
2ea575ba-4419-41c9-bbee-b52eb19587ca,002575,Felicia Peters,felicia.peters@abcsupply_capstone.com,2023-07-14 18:21:56
587213c5-c91d-463d-88e0-d978c71e6c67,035369,Mr. Jose Henry,mr..jose.henry@abcsupply_capstone.com,2023-07-14 18:32:15
5e259bff-f9a4-43d8-bfa7-d82b953c45e0,073011,Andrea Harrell,andrea.harrell@abcsupply_capstone.com,2023-07-14 18:55:52
71ab4042-b360-4c83-8dc5-7aa672accdcf,073011,Andrea Harrell,andrea.harrell@abcsupply_capstone.com,2023-07-14 18:55:59
a49e7bb1-2b50-4e73-8a44-769289917db0,025974,Kenneth Leblanc,kenneth.leblanc@abcsupply_capstone.com,2023-07-14 18:59:11
c1ec5597-e593-4540-9363-56ae53f54fa9,020221,Hunter Meyer,hunter.meyer@abcsupply_capstone.com,2023-07-14 19:21:42
9e8d3956-41da-4409-a05a-03b40011feb9,059824,Raymond Robbins,raymond.robbins@abcsupply_capstone.com,2023-07-14 19:31:21
03c92573-bc26-4ecb-81f2-0172f45fc606,009698,Katherine Aguilar,katherine.aguilar@abcsupply_capstone.com,2023-07-14 19:36:11
b940dc98-02a5-4621-b784-47366c1ce808,032758,Amanda Johnson,amanda.johnson@abcsupply_capstone.com,2023-07-14 19:42:58
2c138d7a-62cb-4cf8-907e-9274b83c6b48,024889,Nicholas Daniel,nicholas.daniel@abcsupply_capstone.com,2023-07-14 20:00:15
dab7e360-4ea8-47a2-b3db-320b75045069,002266,Stacey Peterson,stacey.peterson@abcsupply_capstone.com,2023-07-14 20:04:02
4f9f1b09-68d5-448f-9fcb-fc7d1d4520d0,010346,Joshua Bradley,joshua.bradley@abcsupply_capstone.com,2023-07-14 20:05:47
44cd69b5-104a-4483-b928-1a51d9c2d854,054633,Timothy Kerr,timothy.kerr@abcsupply_capstone.com,2023-07-14 20:07:36
1b12ee6d-d0a1-4f14-9855-24fc83084d14,026136,Douglas Maldonado,douglas.maldonado@abcsupply_capstone.com,2023-07-14 20:52:22
c929867d-1f86-4e24-a2bf-922a5bdf59cd,024738,Jacqueline Smith,jacqueline.smith@abcsupply_capstone.com,2023-07-14 21:45:08
25fc5162-af51-4327-a2f7-5a4b71ea0102,064809,Richard Howell,richard.howell@abcsupply_capstone.com,2023-07-15 11:57:54
bed264ae-2166-4dac-86ed-2292adc0a92c,025927,John Powell,john.powell@abcsupply_capstone.com,2023-07-15 13:00:27
6c871da9-b31b-4dea-ac4d-25badfbd8d0e,025927,John Powell,john.powell@abcsupply_capstone.com,2023-07-15 13:00:43
e1a2a61f-e982-4628-a76e-af78d3d73343,019442,Sarah Cook DDS,sarah.cook.dds@abcsupply_capstone.com,2023-07-15 14:22:17
76cc18db-c696-489a-8ee4-481151763740,020523,Luis Townsend,luis.townsend@abcsupply_capstone.com,2023-07-15 14:39:10
ae2808b0-3396-47a1-a658-8d334367dd05,035555,Yvonne Jensen,yvonne.jensen@abcsupply_capstone.com,2023-07-15 21:03:13
0bbd66e6-2bc7-420a-9d91-182afbf8c9d7,060091,Tyler Sutton,tyler.sutton@abcsupply_capstone.com,2023-07-16 14:04:39
75497ac8-8834-4ff0-8a42-289c8644a794,060091,Tyler Sutton,tyler.sutton@abcsupply_capstone.com,2023-07-16 14:05:03
57222111-3c25-4fc6-9fe7-f0385597d7c8,029873,Cameron Ford,cameron.ford@abcsupply_capstone.com,2023-07-16 15:30:04
c32818b1-e90f-4d24-b8bc-123fd8272c6f,035555,Yvonne Jensen,yvonne.jensen@abcsupply_capstone.com,2023-07-16 19:24:58
df85c42c-ab79-4da7-8cf6-f8d48c6869bd,035735,Randy Mckee,randy.mckee@abcsupply_capstone.com,2023-07-17 00:21:47
c98476ff-32be-4fa6-a72b-e5660876a7ed,010384,Joseph Powell,joseph.powell@abcsupply_capstone.com,2023-07-17 11:46:29
dfea52ce-4269-49d2-a280-7311207deefb,002824,Jimmy Hughes,jimmy.hughes@abcsupply_capstone.com,2023-07-17 11:47:58
d2bb6e3f-09ee-483a-88dd-4d52915f6c9e,024832,Megan Whitney,megan.whitney@abcsupply_capstone.com,2023-07-17 11:54:08
baea79a0-3a45-4cd3-801a-916ccbf51411,035719,Shawn Holmes,shawn.holmes@abcsupply_capstone.com,2023-07-17 12:12:42
50e4c429-6ead-4c1a-91f3-50daa68215ce,003459,Malik Robinson,malik.robinson@abcsupply_capstone.com,2023-07-17 12:39:20
bd047896-47ec-4dc3-b8bd-a1822a496716,002899,Willie Cannon,willie.cannon@abcsupply_capstone.com,2023-07-17 12:49:31
df19d6fb-e4c3-4020-b000-f06b861801fa,002638,Misty Brennan,misty.brennan@abcsupply_capstone.com,2023-07-17 13:03:46
f0c9798c-5fef-45f8-b3e6-cc74b5eaed5a,002698,Curtis Greer,curtis.greer@abcsupply_capstone.com,2023-07-17 13:05:17
84edef38-edc0-402e-bb4f-06bff0daca78,003414,Anthony Long,anthony.long@abcsupply_capstone.com,2023-07-17 13:15:58
319c4454-9901-4afe-8f84-3b0e74857d98,032632,Megan Hart,megan.hart@abcsupply_capstone.com,2023-07-17 13:43:42
31b6e06c-71f7-4e0d-89ae-ec468d5dae6a,012073,Elizabeth Coleman,elizabeth.coleman@abcsupply_capstone.com,2023-07-17 14:18:52
6e8880d8-bd88-493f-8408-c4bcd72b37bf,017827,Christina Little,christina.little@abcsupply_capstone.com,2023-07-17 14:23:01
5c9fae2f-08c4-4d1a-aa33-f996f0202fe6,016962,Alexander Arnold,alexander.arnold@abcsupply_capstone.com,2023-07-17 14:28:59
7a503c85-efa2-423f-b405-6aa20f81facc,060606,Kimberly Zimmerman,kimberly.zimmerman@abcsupply_capstone.com,2023-07-17 14:35:57
729f6837-6a83-475a-ac16-ce751df8c0dd,061696,John Williams,john.williams@abcsupply_capstone.com,2023-07-17 14:38:15
e4756204-ade9-4c77-b63c-17aa2801495e,020480,Charlene Ortiz,charlene.ortiz@abcsupply_capstone.com,2023-07-17 14:39:23
da7c1690-8bee-4c3e-bba3-e0b1e71d3e2e,052508,David Jennings,david.jennings@abcsupply_capstone.com,2023-07-17 14:50:33
006f1bbc-6386-4197-85c6-2ee5fd5a6218,033652,Brittany Wells,brittany.wells@abcsupply_capstone.com,2023-07-17 14:53:44
f1d074d8-4474-4d85-b4ae-43e6f8ed3c89,027996,Anthony Wilson,anthony.wilson@abcsupply_capstone.com,2023-07-17 15:16:35
c0082b7b-d94b-4cae-9028-94915995ec21,030550,Dawn Phillips,dawn.phillips@abcsupply_capstone.com,2023-07-17 15:20:23
c2a5adc1-2d6c-4455-9b98-053b212f1e9c,029277,Joseph Page,joseph.page@abcsupply_capstone.com,2023-07-17 15:35:40
4d5f9548-efb5-43e7-97e8-31cad8baf8da,071406,Jay Glover,jay.glover@abcsupply_capstone.com,2023-07-17 15:46:19
032e7cdb-eb8c-42c7-b078-01c5b904d14d,071406,Jay Glover,jay.glover@abcsupply_capstone.com,2023-07-17 15:46:28
9d0ea2d1-e5a9-46de-98d8-0a399d2d8417,004390,Melissa King,melissa.king@abcsupply_capstone.com,2023-07-17 16:05:06
7a357e50-83bf-4d49-becc-02a6d871d7d5,002230,Kevin Bass,kevin.bass@abcsupply_capstone.com,2023-07-17 16:29:52
c2d7ed29-88b8-469a-b528-5d03d5d3e5db,010967,Austin Hanson,austin.hanson@abcsupply_capstone.com,2023-07-17 16:50:24
e9f00c05-ffb8-443f-8cbb-31ff8fbddf0b,002942,Eric Brown,eric.brown@abcsupply_capstone.com,2023-07-17 16:57:28
4c527adc-e8c1-40df-888b-b8712cc13eb2,002559,Cassandra Morgan,cassandra.morgan@abcsupply_capstone.com,2023-07-17 17:05:06
137d6a3b-8665-410a-bbce-904ca30161b5,028802,Micheal Bell,micheal.bell@abcsupply_capstone.com,2023-07-17 17:27:22
553e260b-3832-45c9-ae2d-81ec2cd6591b,066229,Brittany White,brittany.white@abcsupply_capstone.com,2023-07-17 17:38:32
165cb9d1-5a6c-4017-a711-8627fb041e87,024295,Monica Villanueva,monica.villanueva@abcsupply_capstone.com,2023-07-17 17:39:56
e09ee121-9ceb-43c1-9023-6b829bb82d24,027323,Rebekah Cross,rebekah.cross@abcsupply_capstone.com,2023-07-17 17:46:47
cb1b0838-e136-4cca-a18e-e674ba71c34f,016160,Julie Nolan,julie.nolan@abcsupply_capstone.com,2023-07-17 17:47:14
f178d768-678e-4ad0-8506-8be48ee0722d,004369,Dawn Davis,dawn.davis@abcsupply_capstone.com,2023-07-17 18:10:20
a4651e1d-fc84-4bc0-bfbe-474a3467d8b3,034805,Kara Bennett,kara.bennett@abcsupply_capstone.com,2023-07-17 18:22:22
39b71a71-0fba-411d-b168-0e2a470dfb49,028457,Mr. Evan Knight,mr..evan.knight@abcsupply_capstone.com,2023-07-17 18:31:54
54c2be00-3076-486d-a62e-8ad3785e7eb2,060054,Jason Smith,jason.smith@abcsupply_capstone.com,2023-07-17 18:40:26
6011d9f6-3343-4454-8358-8a86c96c01a4,004513,Robert Chapman,robert.chapman@abcsupply_capstone.com,2023-07-17 18:43:25
d001187a-3f7a-4dfb-80d9-e35ed8c9220d,055711,Michael Perez,michael.perez@abcsupply_capstone.com,2023-07-17 19:47:48
2daf6f01-b018-4071-8907-7d487c2ed952,002520,Tyler Wolfe,tyler.wolfe@abcsupply_capstone.com,2023-07-17 19:59:21
90358ace-f063-49dc-99d7-7a6f8123de32,002520,Tyler Wolfe,tyler.wolfe@abcsupply_capstone.com,2023-07-17 19:59:31
64f29794-9279-4130-8765-ffba0cdec8a6,028141,Lisa Coleman,lisa.coleman@abcsupply_capstone.com,2023-07-17 20:00:13
4f73c1af-4a11-424a-a048-332ce90fbf7f,025185,Crystal Hardy,crystal.hardy@abcsupply_capstone.com,2023-07-17 20:22:51
1813d301-8304-4be6-8a80-6fffb58624de,080257,Cynthia Mckenzie,cynthia.mckenzie@abcsupply_capstone.com,2023-07-17 20:22:58
5fd2c9ce-ddaa-4642-a270-b360004e16c6,031508,James Li,james.li@abcsupply_capstone.com,2023-07-17 20:26:19
db49a702-2dcd-4731-81dd-b301e08bed1b,020889,Stephanie Foster,stephanie.foster@abcsupply_capstone.com,2023-07-17 20:39:40
66a6b9f7-5c37-4e90-9014-5e6deed3468b,033081,Michelle Campbell,michelle.campbell@abcsupply_capstone.com,2023-07-17 20:45:08
76890e89-5c21-42e1-99ce-169a98f23e13,059441,Tamara Williams,tamara.williams@abcsupply_capstone.com,2023-07-17 20:55:54
a23d8382-65ac-4344-9cf0-c93ae037b865,005395,Karl Carson Jr.,karl.carson.jr.@abcsupply_capstone.com,2023-07-17 21:13:13
1c51af97-43ac-4a38-aa34-6d496d945c62,053516,Shari Mccarthy,shari.mccarthy@abcsupply_capstone.com,2023-07-17 21:13:39
a30d12c6-693f-4fb5-893e-5a9fadbb53f5,054315,Mario Jackson,mario.jackson@abcsupply_capstone.com,2023-07-17 21:28:03
9493f217-f5bf-4427-b01c-ae90b4d67f75,064304,Michael Sosa,michael.sosa@abcsupply_capstone.com,2023-07-17 21:29:21
df03bfea-7a6e-4566-ac24-45ec4a6bbfab,021141,John Hill,john.hill@abcsupply_capstone.com,2023-07-17 21:47:45
a40ae591-f520-4af7-aa34-01f961a1ea51,033104,Thomas Mueller,thomas.mueller@abcsupply_capstone.com,2023-07-17 22:21:38
9d72e1b4-bd5a-43d0-9203-fc6837211904,035889,Dustin Wells,dustin.wells@abcsupply_capstone.com,2023-07-17 22:23:10
be10bd1d-e9ca-4589-9d79-ad3538fa3131,028145,Pamela Crawford,pamela.crawford@abcsupply_capstone.com,2023-07-18 11:33:02
7946c2d6-351e-4b88-9c29-58942d077962,029311,Wendy Williams,wendy.williams@abcsupply_capstone.com,2023-07-18 11:40:17
19e48b31-dc74-4993-9a83-204474cc879f,003229,Daniel Sanchez,daniel.sanchez@abcsupply_capstone.com,2023-07-18 11:42:28
1b670b99-b5e5-4a06-80a7-4a7ef96be75a,069115,Regina Cannon,regina.cannon@abcsupply_capstone.com,2023-07-18 11:47:13
aeda73c7-1fcd-4406-adf0-b8a1eda691af,078046,Rebecca Lee,rebecca.lee@abcsupply_capstone.com,2023-07-18 12:10:01
7eaf9a48-568a-4ce1-94da-c84948040942,070339,Cynthia Dean,cynthia.dean@abcsupply_capstone.com,2023-07-18 12:22:56
e7348f2d-256e-4805-9e92-8bc921afa645,019102,Jennifer Hamilton,jennifer.hamilton@abcsupply_capstone.com,2023-07-18 12:28:44
d8f7fa66-9f00-4497-9849-fa002d5501a5,014285,Miss Cindy Alexander MD,miss.cindy.alexander.md@abcsupply_capstone.com,2023-07-18 13:01:45
3f7fcf27-b1c7-48b4-aa91-a4ded3f275f7,027163,Brett Cooper,brett.cooper@abcsupply_capstone.com,2023-07-18 13:10:59
3f2773c1-517d-4817-882d-beba3e377f79,006154,Elizabeth Blevins,elizabeth.blevins@abcsupply_capstone.com,2023-07-18 13:11:15
f4c2d76a-b567-4c76-b4a2-126109dd8254,030602,Janice Watts,janice.watts@abcsupply_capstone.com,2023-07-18 13:26:02
c6dc728a-1251-42a0-9035-af7b8dee512e,072358,Mark Kelly,mark.kelly@abcsupply_capstone.com,2023-07-18 13:42:03
cee0311a-136d-43ed-9679-4ef12f9f54f3,004840,Isaac Martinez,isaac.martinez@abcsupply_capstone.com,2023-07-18 13:48:58
cb0b6bf7-2f2b-4026-b67f-0827b29075f9,019548,Veronica Parsons,veronica.parsons@abcsupply_capstone.com,2023-07-18 15:51:16
0ed3c71f-2955-4b21-b92a-7baac34e8560,067267,Catherine Anderson,catherine.anderson@abcsupply_capstone.com,2023-07-18 16:12:30
118029f9-9bd2-4367-8318-8f39a64dc151,035237,Erin Martin,erin.martin@abcsupply_capstone.com,2023-07-18 16:20:13
5eac2b72-9c3c-41d7-88bb-0299797860e5,013395,Dr. William Scott,dr..william.scott@abcsupply_capstone.com,2023-07-18 16:46:18
4b40c251-6810-46e8-98f5-e0220c793368,061792,Christopher Davis,christopher.davis@abcsupply_capstone.com,2023-07-18 16:52:49
b980f761-a60f-4a6a-94ad-eea3ce266691,005408,Nicholas Klein,nicholas.klein@abcsupply_capstone.com,2023-07-18 16:57:27
d0d4ca07-611e-4651-a524-5d96b597ed74,025461,Denise Adams PhD,denise.adams.phd@abcsupply_capstone.com,2023-07-18 17:09:11
b8b55129-334e-4e0d-ab1f-c38b3c30ef10,070979,Jordan Alvarez,jordan.alvarez@abcsupply_capstone.com,2023-07-18 17:48:34
456226bc-7071-4501-917f-e37cbf26934f,032066,Michael Gonzales,michael.gonzales@abcsupply_capstone.com,2023-07-18 17:50:11
685de9d3-5513-4c8c-9f43-5ebf56cfd6fc,024562,Caitlyn Arnold,caitlyn.arnold@abcsupply_capstone.com,2023-07-18 18:27:31
b6685577-4efc-450b-bde0-461778c75ace,021153,Eric Fernandez,eric.fernandez@abcsupply_capstone.com,2023-07-18 18:32:11
917f133a-99ac-4e1d-a3dd-386ec2265bb0,006558,Gabrielle Glenn,gabrielle.glenn@abcsupply_capstone.com,2023-07-18 18:35:55
f4a47003-2234-4c34-929f-0cb0999cb43d,024902,Susan Acosta,susan.acosta@abcsupply_capstone.com,2023-07-18 18:48:02
3f6a6a4b-222e-4726-a26f-bac727a0b62d,087993,David Hanson,david.hanson@abcsupply_capstone.com,2023-07-18 18:48:03
0918e5b1-4244-473f-9b1e-5dd82b11ca47,035369,Mr. Jose Henry,mr..jose.henry@abcsupply_capstone.com,2023-07-18 19:06:33
54ca9fda-489d-4a0d-b3c3-91f568e5dd31,013517,Adam Nicholson Jr.,adam.nicholson.jr.@abcsupply_capstone.com,2023-07-18 19:07:23
4098e31a-e1fb-4ccf-a900-2189ce694d07,013610,Tonya Pratt,tonya.pratt@abcsupply_capstone.com,2023-07-18 19:27:08
3aa03be5-a76b-433d-a291-22266ca75b39,013349,Devon Montgomery,devon.montgomery@abcsupply_capstone.com,2023-07-18 20:05:57
de9c7c51-3f7c-4ea9-b952-f7fdc5f026d0,023275,Keith Miles,keith.miles@abcsupply_capstone.com,2023-07-18 20:50:49
8b3cac68-c1dc-4762-8336-721a8a55c99f,009246,Steven Spencer,steven.spencer@abcsupply_capstone.com,2023-07-18 20:58:23
a046fa4e-05b2-44e9-86b5-f0d883a24200,012300,Randy Wagner,randy.wagner@abcsupply_capstone.com,2023-07-18 21:27:42
c1c367e5-72d3-4c90-86c5-e6b7d3609a12,010347,Amanda Smith,amanda.smith@abcsupply_capstone.com,2023-07-19 00:52:14
4d062e73-3a55-4d51-9b60-8b539c5176a8,002277,Ashley Carr,ashley.carr@abcsupply_capstone.com,2023-07-19 11:03:21
f418a586-c50a-4530-9182-efb59671df05,030403,Daniel Li,daniel.li@abcsupply_capstone.com,2023-07-19 11:32:32
4d487b69-cbc1-4a5d-8098-12c606e46f47,030147,Adam Lopez,adam.lopez@abcsupply_capstone.com,2023-07-19 12:07:15
9c7450f6-df50-4dfa-8961-31356b2c0da9,078790,Maria Smith,maria.smith@abcsupply_capstone.com,2023-07-19 12:20:07
50ec920c-a85c-4d13-a324-b8ac838fe0cf,052641,Shelly Adams,shelly.adams@abcsupply_capstone.com,2023-07-19 12:28:59
38dee863-f485-4aef-bb82-e692ef214bb7,055493,Dale Snyder,dale.snyder@abcsupply_capstone.com,2023-07-19 13:00:13
e100f7c5-956c-444c-8823-692a6354e787,019330,William Anderson,william.anderson@abcsupply_capstone.com,2023-07-19 13:02:19
3a8dcaaa-f780-4731-8dba-3f4b9e0263c0,012200,Sarah Hernandez,sarah.hernandez@abcsupply_capstone.com,2023-07-19 13:03:18
c624408a-870c-4f2f-84a0-50c9aebf7fe9,035719,Shawn Holmes,shawn.holmes@abcsupply_capstone.com,2023-07-19 13:04:37
a2b68b36-8b40-4102-997d-d562ea05a156,032314,Benjamin Nelson,benjamin.nelson@abcsupply_capstone.com,2023-07-19 13:05:46
8a5a892a-ae9b-4467-bec1-562a92216906,059638,Kevin Floyd,kevin.floyd@abcsupply_capstone.com,2023-07-19 13:08:30
c9243dc6-1f29-4070-8626-86d4d104208c,012300,Randy Wagner,randy.wagner@abcsupply_capstone.com,2023-07-19 13:11:52
3435fb87-63b1-4a3c-93c4-9be742089628,029811,Cory Cook,cory.cook@abcsupply_capstone.com,2023-07-19 13:13:25
f7e3f9fa-f4c3-4ca4-b230-38575ac199b8,020877,Peter Alvarez,peter.alvarez@abcsupply_capstone.com,2023-07-19 13:13:30
48843ee7-30eb-4892-8e8c-e56a1f12abd2,017827,Christina Little,christina.little@abcsupply_capstone.com,2023-07-19 13:13:55
aa34572d-6f0f-4a8d-a25f-693566ed4ace,021840,Kimberly Romero,kimberly.romero@abcsupply_capstone.com,2023-07-19 13:21:55
814dee3d-9d01-43f3-94a1-ed86ebdc1721,067267,Catherine Anderson,catherine.anderson@abcsupply_capstone.com,2023-07-19 13:22:34
f1ba3514-c511-4989-8001-963a6461fe64,009545,Richard Bowen,richard.bowen@abcsupply_capstone.com,2023-07-19 13:23:53
bf35f67f-9200-4950-b380-0cd81e55045b,023189,John Campbell,john.campbell@abcsupply_capstone.com,2023-07-19 13:24:45
98542f86-4ab0-4df7-b656-f6fbb47ea36f,034123,Jessica Moran,jessica.moran@abcsupply_capstone.com,2023-07-19 13:24:47
6a7452d5-ab16-4304-a788-c6560a56829b,016962,Alexander Arnold,alexander.arnold@abcsupply_capstone.com,2023-07-19 13:27:48
ea4a036c-1123-4b41-ab5c-2a3bec0fef3d,060804,James Hammond,james.hammond@abcsupply_capstone.com,2023-07-19 13:40:31
17b136d1-2c48-46da-a891-99ea64c79d24,003414,Anthony Long,anthony.long@abcsupply_capstone.com,2023-07-19 13:44:30
8bb18c16-fba0-4cc2-b612-41dbb9c15b28,033749,Amanda Gross,amanda.gross@abcsupply_capstone.com,2023-07-19 13:44:50
a5426716-4c05-4e71-8acf-aa72cf85bc7c,024318,Benjamin Williams,benjamin.williams@abcsupply_capstone.com,2023-07-19 13:54:31
bceb5dee-78a7-4ec6-b0fd-feffc523b068,061796,Danielle Olson DDS,danielle.olson.dds@abcsupply_capstone.com,2023-07-19 13:57:59
59119df9-3597-494e-85c8-81eb721960a9,026193,James Brock,james.brock@abcsupply_capstone.com,2023-07-19 14:05:02
0e21c861-c778-4f05-9436-4a3c849caac7,078061,Rachel Cruz,rachel.cruz@abcsupply_capstone.com,2023-07-19 14:11:53
1929a589-a950-4cb9-a39b-fc05066b5f6c,034732,Donald Valencia,donald.valencia@abcsupply_capstone.com,2023-07-19 14:12:01
d3a6542f-9867-40be-b50d-10c8543aa9b5,016005,Angela Smith,angela.smith@abcsupply_capstone.com,2023-07-19 14:13:43
e8857270-b572-4efb-a258-41e0314f0899,061008,Mr. Christopher Short MD,mr..christopher.short.md@abcsupply_capstone.com,2023-07-19 14:14:07
4108ab42-77b9-4dda-9ac7-3af249ba9f3e,077894,James Owens,james.owens@abcsupply_capstone.com,2023-07-19 14:14:21
6074ea7f-b570-4b64-bcb7-b7930ee83d3b,041319,Caroline Townsend,caroline.townsend@abcsupply_capstone.com,2023-07-19 14:16:15
05a65f6d-5e4e-497c-ad5d-16a465a489d3,029014,Martha James,martha.james@abcsupply_capstone.com,2023-07-19 14:16:31
029d3b7c-09ee-4e3b-b985-89e5cb174897,078017,Joyce Williams,joyce.williams@abcsupply_capstone.com,2023-07-19 14:16:59
0a725be1-a643-42af-baa1-1314bf8aa270,060290,Linda Neal,linda.neal@abcsupply_capstone.com,2023-07-19 14:17:27
2d9e44a6-64a8-42fd-ae62-ee18497c351a,026992,Joshua Figueroa,joshua.figueroa@abcsupply_capstone.com,2023-07-19 14:20:38
ed26f278-7e53-41da-90b3-7706780f1258,054738,Laurie Reynolds,laurie.reynolds@abcsupply_capstone.com,2023-07-19 14:21:51
4e631513-a673-4fc9-8778-8c33636e0157,006154,Elizabeth Blevins,elizabeth.blevins@abcsupply_capstone.com,2023-07-19 14:22:35
dcabd490-fae5-4c7d-99eb-eebd0dfeb85d,059638,Kevin Floyd,kevin.floyd@abcsupply_capstone.com,2023-07-19 14:27:46
f0838a34-2127-4c3a-ad32-4713508b7578,025118,Mark Miller,mark.miller@abcsupply_capstone.com,2023-07-19 14:27:48
0b32bb3a-e727-4a74-b9a1-6c8f4d81ca3a,017827,Christina Little,christina.little@abcsupply_capstone.com,2023-07-19 14:29:11
